ID,EDUCATION,ECONMIC
P01115888,3,0
P01115985,3,0
P01116053,2,0
P01116265,4,1
P01102331,4,1
P01116076,5,1
P01116122,2,0
P00874695,3,0
P00874698,5,1
P00874712,7,1
P00874713,3,0
P01116490,3,1
P01116507,2,0
P01129902,2,0
P01130870,5,0
P01130972,2,1
P00874732,3,0
P00874734,3,
P00874736,2,
P01131168,3,0
P01143136,2,0
P00874747,5,1
P01144548,3,1
P01144680,4,1
P01144858,2,0
P01144872,3,0
P01144875,5,0
P01159823,2,0
P01160239,3,0
P00874775,4,0
P01160928,4,0
P01161236,3,0
P01161370,5,0
P01180682,5,0
P01180630,3,0
P01181193,4,0
P01181484,2,0
P00874786,4,0
P00874789,3,0
P01182442,3,0
P01198583,4,0
P01198636,2,1
P01199998,2,1
P00874801,2,
P01222939,2,0
P00874804,3,0
P01223467,3,0
P00874870,2,0
P00874884,4,0
P00874887,2,0
P01276848,2,0
P00874896,5,0
P01279311,2,0
P01290998,3,1
P01291018,2,1
P01291043,3,1
P00874913,2,0
P01302471,2,0
P01302612,3,0
P01311042,3,0
P01302908,3,0
P00874931,4,3
P00874934,2,0
P00874937,2,0
P01313412,2,0
P01313413,4,0
P00874941,6,0
P01315703,2,1
P01326665,4,1
P00874951,4,0
P01327519,1,1
P00874960,2,0
P00874969,1,0
P00874972,5,1
P00874976,7,0
P00874981,2,0
P01098612,2,0
P00874984,5,0
P00874985,3,0
P01098767,2,0
P01099424,2,1
P01099915,2,1
P00875009,1,0
P00875010,2,1
P00875013,2,0
P00875034,3,1
P01110238,3,0
P01110275,3,0
P00875042,3,1
P00875045,3,1
P00875055,3,1
P00875059,5,3
P01122159,3,0
P00875063,4,2
P00875065,2,0
P00875066,2,0
P00875068,5,0
P01122512,2,1
P00875082,5,0
P00875091,3,0
P00875094,2,1
P01136050,2,0
P01152420,2,1
P00875117,3,0
P00875118,5,1
P00875119,5,1
P00875122,2,
P00875129,5,1
P00875131,3,2
P00875135,5,1
P01153539,2,0
P00875148,1,0
P01153743,2,0
P00875154,3,0
P00875158,3,0
P00875159,3,0
P00875161,3,0
P00875172,2,
P00875176,4,1
P00875177,3,0
P00875181,3,0
P00875213,5,1
P00875222,1,1
P00875225,2,0
P00875228,5,1
P00875229,3,2
P00875230,4,1
P00875246,4,0
P00875247,2,0
P00875259,2,2
P00875265,2,2
P00875285,2,2
P00875322,2,2
P00875324,2,0
P00875335,2,2
P00875351,3,
P00875353,2,0
P00875359,2,1
P00875367,2,0
P00875377,7,0
P00875382,3,0
P00875383,7,0
P00875386,1,0
P01193569,2,0
P00875390,2,0
P00875393,2,0
P01090909,2,0
P00875395,4,1
P01090910,4,0
P01216642,2,1
P00875406,3,0
P00875407,4,1
P00875423,3,0
P00875427,2,1
P00875434,3,0
P00875435,3,2
P00875446,5,0
P01247026,2,0
P00875467,3,0
P00875480,5,1
P00875483,2,1
P00875486,5,0
P01247901,2,1
P00875498,3,0
P00875504,2,0
P00875512,4,0
P00875523,3,1
P00875524,2,0
P00875542,3,1
P00875565,2,1
P00875572,1,0
P00875588,4,1
P00875596,1,
P00875610,3,0
P00875612,5,2
P00875619,3,1
P00875654,3,0
P00875661,2,2
P00875665,3,1
P00875668,2,0
P00875689,2,0
P00875695,2,1
P00875709,4,1
P00875714,5,1
P00875732,5,0
P00875739,3,0
P00875743,3,1
P00875744,2,0
P00875745,3,
P00875748,2,0
P00875753,2,0
P01090911,5,1
P00875774,5,0
P00875776,3,0
P00875781,3,0
P00875782,3,0
P00875785,5,1
P00875795,2,0
P00875800,3,0
P00875815,5,0
P00875818,3,0
P00875834,4,1
P00875840,2,0
P00875845,3,0
P00875856,2,0
P00875865,3,0
P00875884,1,
P00875901,2,1
P00875918,2,1
P00875935,5,0
P00875936,3,0
P00875937,2,1
P00875944,4,0
P00875950,3,0
P00875960,5,1
P00875963,2,0
P01090918,4,1
P00875980,2,0
P00875983,2,0
P00876009,2,0
P00876017,2,1
P00876032,2,1
P00876039,2,0
P00876045,3,1
P00876048,2,0
P00876054,1,0
P00876064,2,1
P00876089,4,0
P00876094,2,0
P00876096,3,1
P00876097,2,0
P00876105,5,0
P00876119,1,1
P00876138,4,1
P00876146,2,0
P00876160,3,0
P00876161,3,1
P00876169,2,1
P00876186,2,1
P00876194,1,0
P00876230,3,0
P00876231,2,0
P00876237,3,2
P00876238,5,0
P00876239,1,0
P00876243,4,0
P00876244,4,0
P00876263,2,0
P00876264,5,0
P00876270,2,0
P00876272,2,1
P00876283,4,0
P00876285,3,1
P00876289,7,1
P01282818,3,0
P00876308,3,0
P00876314,4,0
P00876327,5,0
P00876333,1,0
P00876337,3,0
P00876343,2,2
P00876350,3,2
P00876373,7,0
P00876384,3,2
P00876390,5,0
P00876403,2,0
P00876409,5,0
P01090930,4,0
P00876432,4,0
P01090932,3,1
P00876446,,0
P00876456,3,0
P00876457,2,0
P00876460,2,0
P00876464,5,0
P00876469,4,0
P00876470,3,0
P00876498,2,2
P00876502,2,0
P00876507,1,0
P01090935,7,1
P00876517,3,0
P00876518,1,0
P00876519,1,0
P00876520,3,0
P00876522,2,0
P00876527,3,1
P00876534,2,1
P00876562,6,0
P00876567,2,0
P00876573,3,0
P00876581,5,1
P00876585,2,0
P00876592,7,0
P00876598,5,0
P00876599,2,0
P00876604,2,1
P00876609,4,0
P00876613,3,0
P00876625,2,2
P00876626,2,2
P00876631,2,0
P00876635,2,0
P00876636,3,0
P00876652,7,1
P00876663,2,0
P00876666,2,0
P00876673,3,0
P00876681,5,0
P00876685,5,0
P00876690,3,0
P00876694,1,0
P00876699,2,1
P00876703,3,1
P00876704,4,0
P00876740,6,0
P00876747,1,0
P00876752,2,1
P00876759,3,1
P00876761,4,0
P00876764,2,0
P00876772,2,0
P00876778,5,0
P00876779,3,1
P00876783,2,0
P00876784,3,1
P00876786,7,2
P00876793,2,2
P00876812,3,0
P00876817,2,2
P00876823,1,1
P00876833,2,0
P00876844,3,0
P00876870,1,1
P00876871,1,1
P00876915,3,0
P00876935,1,1
P00876955,2,0
P00876960,7,0
P00876974,3,0
P00876977,3,0
P00876988,2,0
P00876989,4,1
P00876991,2,2
P00876992,3,0
P00876994,5,0
P00876995,2,0
P00876996,3,0
P00876997,4,0
P01090945,3,0
P00877016,1,2
P00877018,3,0
P00877026,2,0
P00877030,2,3
P01090947,4,1
P00877049,3,0
P00877055,7,
P00877058,5,0
P00877059,2,0
P00877060,3,1
P00877061,3,0
P00877062,6,0
P00877073,3,0
P00877084,5,1
P00877086,1,1
P00877104,2,0
P00877120,2,0
P01090950,4,0
P00877121,5,0
P01090951,3,0
P00877130,6,0
P00877131,2,0
P00877141,7,1
P00877142,2,0
P00877152,2,1
P00877157,4,0
P00877165,2,1
P00877177,5,1
P00877183,3,0
P00877207,2,0
P00877222,2,0
P00877227,4,1
P00877245,2,0
P00877251,2,2
P00877254,2,0
P00877263,2,2
P00877270,1,1
P00877277,2,2
P00877281,2,2
P00877287,1,1
P00877296,7,0
P00877351,5,0
P00877361,1,0
P00877377,2,0
P00877382,2,0
P00877398,3,1
P00877399,3,2
P00877428,5,0
P00877434,3,1
P00877435,3,0
P00877437,5,1
P00877442,3,1
P00877443,3,1
P00877447,2,0
P00877451,2,1
P00877456,2,0
P00877460,3,
P00877461,3,
P00877469,3,0
P00877470,3,0
P00877471,2,
P00877475,2,0
P00877476,5,0
P00877486,7,0
P00877496,4,0
P00877499,3,0
P00877531,3,0
P00877545,3,0
P00877546,3,0
P00877557,3,1
P00877562,3,1
P00877563,3,0
P00877567,3,2
P00877582,4,1
P00877622,4,1
P00877626,3,0
P00877640,7,2
P00877642,2,0
P01090964,5,
P00877647,5,3
P00877653,2,0
P00877654,4,0
P00877656,4,0
P00877657,3,1
P00877661,2,0
P00877668,6,1
P00877669,3,0
P00877674,,1
P00877679,2,0
P00877688,2,
P00877713,2,0
P00877718,2,0
P00877723,3,0
P00877725,2,0
P00877728,3,0
P00877732,5,0
P00877747,3,0
P00877769,2,0
P00877774,3,1
P00877783,3,0
P00877790,2,0
P00877794,1,
P00877799,1,0
P00877801,1,2
P00877815,7,1
P00877819,2,0
P00877823,5,2
P00877825,3,1
P00877828,2,0
P00877829,6,2
P00877836,5,1
P00877846,5,1
P00877849,3,0
P00877866,2,0
P00877869,5,0
P00877875,2,0
P00877881,2,0
P00877885,5,1
P00877889,3,1
P00877910,3,0
P00877927,2,2
P00877935,2,1
P00877940,2,0
P00877942,5,0
P01090977,6,0
P00877957,1,0
P00877959,3,0
P00877989,3,0
P00877993,2,2
P00878000,5,0
P00878009,5,2
P00878016,2,1
P00878018,2,1
P00878024,5,0
P00878026,2,1
P00878027,2,0
P00878029,2,1
P00878033,2,0
P00878037,5,0
P00878038,3,0
P00878043,2,1
P00878046,4,1
P00878049,6,0
P00878051,5,1
P00878052,5,1
P00878060,3,1
P00878074,2,1
P00878077,4,0
P00878081,2,0
P00878083,3,0
P00878084,5,0
P00878087,7,1
P00878088,5,0
P00878089,3,1
P00878090,5,2
P00878091,5,2
P00878092,4,0
P00878094,3,0
P00878098,4,0
P00878104,7,2
P00878107,3,1
P00878108,3,1
P00878110,1,2
P00878114,2,2
P00878117,1,1
P00878121,2,0
P00878122,3,0
P00878125,5,2
P00878127,3,0
P00878131,1,0
P00878135,3,0
P00878139,4,0
P00878142,2,0
P00878143,5,1
P00878148,3,2
P00878149,3,0
P00878152,3,2
P00878155,5,0
P00878156,2,0
P00878158,4,2
P00878166,4,0
P00878168,2,1
P00878171,4,0
P01090981,7,0
P00878190,5,0
P00878195,4,0
P00878202,2,0
P00878208,1,0
P00878216,4,0
P00878217,4,0
P00878219,3,1
P00878233,7,2
P00878236,2,0
P00878237,2,0
P00878241,5,0
P00878242,5,0
P00878244,2,0
P00878246,5,0
P00878257,3,0
P00878259,5,0
P00878264,3,0
P00878267,5,2
P00878274,5,0
P00878285,4,2
P00878288,4,0
P00878291,3,0
P00878297,3,0
P00878299,5,0
P00878300,3,1
P00878303,3,1
P00878307,3,0
P00878313,3,1
P00878314,4,0
P00878315,2,1
P00878321,5,2
P00878326,7,1
P00878329,3,1
P00878331,3,1
P00878337,2,0
P00878341,2,2
P00878345,2,2
P00878350,5,0
P00878357,2,
P00878360,2,1
P00878361,7,0
P00878365,7,1
P00878369,5,0
P00878371,2,0
P00878375,2,0
P00878377,2,0
P00878390,3,2
P00878393,5,0
P00878399,4,0
P00878400,2,0
P01090986,2,0
P00878401,1,
P01139119,4,1
P00878405,3,0
P00878414,7,1
P00878416,5,1
P00878422,2,0
P00878425,2,1
P00878435,2,1
P00878445,5,1
P00878455,3,0
P00878457,5,0
P00878461,3,0
P00878484,2,0
P00878487,2,0
P00878492,3,1
P00878494,3,0
P00878496,3,0
P00878500,4,0
P00878506,5,0
P00878508,3,0
P00878511,2,0
P00878512,3,0
P00878516,2,0
P00878518,3,2
P00878522,2,0
P00878523,3,0
P00878526,7,0
P00878529,2,0
P00878532,5,1
P00878537,6,2
P00878538,5,1
P00878541,5,0
P00878542,5,1
P00878544,2,0
P00878546,2,0
P00878547,2,1
P00878557,3,1
P00878564,4,0
P00878573,3,0
P00878576,5,0
P00878577,3,2
P00878580,3,0
P00878585,2,0
P00878586,2,0
P00878590,7,1
P00878592,2,0
P00878601,2,0
P00878606,5,0
P00878608,7,1
P00878609,6,1
P00878618,3,1
P00878622,2,0
P00878634,2,2
P00878635,2,2
P00878640,3,2
P00878641,2,2
P00878642,1,1
P00878658,2,1
P00878661,4,0
P00878671,7,2
P00878672,5,
P00878673,5,1
P00878674,3,
P00878675,2,0
P00878676,3,0
P00878678,3,0
P00878688,4,0
P00878689,7,1
P00878707,7,1
P00878710,4,0
P00878717,3,0
P00878718,3,0
P00878719,2,0
P00878726,5,0
P00878727,4,0
P00878728,3,1
P00878731,2,0
P00878738,3,0
P00878740,5,0
P00878741,4,0
P00878744,5,0
P00878749,2,0
P00878772,2,0
P00878773,1,0
P00878791,2,0
P00878794,4,0
P00878800,3,0
P00878802,3,1
P00878803,4,0
P00878813,2,0
P00878815,3,0
P00878816,3,2
P00878821,2,0
P00878825,3,0
P00878829,4,1
P00878835,2,0
P00878838,3,1
P00878845,3,0
P00878850,2,0
P00878854,2,1
P00878855,2,1
P00878856,3,0
P00878864,5,1
P00878870,3,0
P00878872,2,0
P00878886,4,1
P00878888,7,0
P00878897,2,1
P00878898,2,0
P00878901,2,1
P00878906,4,2
P00878908,5,1
P00878912,5,2
P00878913,3,0
P00878919,5,0
P00878922,2,0
P00878927,3,1
P00878933,4,1
P00878946,4,1
P00878950,5,0
P00878952,7,0
P00878953,3,2
P00878959,2,0
P01090994,5,0
P00878971,3,0
P00878972,3,1
P00878976,2,0
P00878985,5,1
P00878999,3,0
P00879008,5,1
P00879019,3,1
P00879020,5,0
P00879021,3,1
P00879023,3,0
P00879030,2,
P00879034,4,1
P01090996,5,1
P00879041,3,0
P00879044,2,0
P00879049,2,0
P00879053,3,0
P00879054,5,0
P00879055,5,0
P00879066,4,2
P00879069,3,0
P00879073,2,0
P00879075,3,1
P00879086,5,0
P00879088,4,0
P00879089,2,1
P00879096,1,0
P00879100,3,2
P00879107,1,0
P00879109,2,1
P00879135,2,2
P01090999,2,0
P00879139,3,1
P00879145,7,0
P01091001,3,2
P00879170,3,0
P00879173,2,0
P00879176,5,1
P00879179,3,0
P00879181,3,0
P00879212,2,1
P00879214,5,0
P00879217,2,0
P00879224,2,0
P00879226,2,0
P00879237,2,1
P00879241,5,1
P00879247,3,1
P00879257,2,2
P01091003,2,0
P01091005,2,1
P00879269,2,0
P00879284,3,0
P00879293,2,1
P00879295,5,0
P00879305,3,0
P00879310,5,1
P00879313,5,1
P00879314,2,1
P00879317,3,0
P00879318,2,0
P00879327,7,0
P00879328,2,0
P00879334,1,0
P00879336,2,0
P00879359,7,1
P00879368,2,1
P00879404,3,2
P00879414,7,0
P00879419,7,0
P00879441,2,1
P00879493,3,2
P00879523,3,0
P00879525,5,0
P00879541,3,1
P00879542,2,1
P00879546,2,1
P00879560,1,0
P00879605,2,0
P00879610,3,0
P00879633,1,0
P00879636,3,0
P00879641,4,1
P00879655,5,1
P00879656,2,0
P00879664,1,1
P00879668,2,0
P00879670,2,2
P00879674,2,0
P00879711,1,0
P00879717,1,1
P00879719,1,1
P00879731,3,2
P00879735,2,2
P00879738,1,1
P00879740,4,1
P00879742,2,0
P00879745,5,0
P00879746,2,1
P00879749,2,1
P00879751,7,0
P00879754,3,1
P00879766,5,1
P00879771,3,0
P00879777,5,0
P00879781,5,1
P00879809,3,0
P00879811,5,0
P00879813,2,0
P00879832,3,0
P00879845,3,0
P00879847,5,0
P00879854,5,1
P00879858,3,0
P00879865,2,1
P00879868,2,1
P00879873,3,0
P00879892,2,1
P00879915,3,0
P00879917,5,0
P00879935,4,1
P00879939,3,0
P00879958,2,0
P00879960,5,0
P00879967,2,1
P00879975,2,0
P00879985,2,1
P00879987,2,0
P00879988,3,1
P00879989,2,0
P00879994,2,1
P00880001,2,1
P00880003,4,0
P00880006,2,0
P00880009,2,0
P01329652,3,0
P00880031,3,0
P00880032,2,1
P00880033,3,0
P00880036,2,0
P00880043,2,1
P00880045,3,0
P00880050,5,1
P00880075,2,0
P01329681,3,0
P00880086,3,1
P00880090,2,0
P00880091,5,0
P00880092,3,0
P00880093,3,1
P00880099,3,0
P00880100,4,1
P00880118,5,1
P00880124,3,0
P00880125,3,1
P00880178,2,0
P00880188,2,0
P00880190,2,1
P00880192,3,0
P00880198,7,
P00880204,2,0
P00880210,3,1
P00880213,2,1
P00880215,4,0
P00880217,3,0
P00880223,2,1
P00880226,2,1
P00880232,2,0
P00880233,2,1
P00880234,2,1
P00880235,6,0
P00880242,3,0
P00880243,2,1
P00880245,2,0
P00880256,2,0
P00880257,2,0
P00880265,2,0
P00880273,2,0
P00880276,2,0
P00880286,2,1
P00880294,2,0
P00880295,3,1
P00880298,2,0
P00880312,2,0
P00880317,6,0
P01331508,4,0
P00880324,4,0
P00880349,5,1
P00880350,5,0
P00880372,2,0
P00880376,4,0
P00880403,4,0
P00880405,4,0
P00880408,4,0
P00880409,4,0
P01331375,5,0
P00880419,2,0
P00880420,5,
P00880428,3,1
P00880431,2,0
P00880445,2,0
P00880451,5,1
P00880456,4,0
P00880462,2,0
P01331444,4,0
P00880466,2,0
P00880470,4,0
P00880476,2,0
P00880480,2,0
P00880482,3,1
P00880483,5,2
P00880487,2,0
P00880488,5,0
P00880492,3,0
P00880494,2,0
P00880497,3,1
P00880501,3,1
P00880510,3,1
P00880514,2,0
P00880531,2,0
P00880533,3,0
P00880542,2,1
P00880546,4,0
P00880550,3,0
P00880560,2,1
P00880566,4,0
P00880586,4,0
P00880587,3,0
P00880628,5,0
P00880654,5,1
P00880667,2,0
P00880669,2,0
P00880679,2,0
P00880688,5,0
P00880694,6,0
P00880714,2,1
P00880715,3,1
P00880722,4,0
P00880724,2,0
P00880726,2,0
P00880728,2,0
P00880731,5,0
P00880748,2,0
P00880757,2,0
P00880762,5,0
P00880768,5,0
P00880772,3,0
P00880785,5,2
P00880790,7,1
P00880799,2,0
P00880802,3,1
P00880816,5,0
P00880822,3,1
P00880829,4,0
P00880844,2,0
P00880846,2,0
P00880850,5,0
P00880853,3,0
P00880855,2,0
P00880863,3,0
P00880869,3,0
P00880870,2,0
P00880876,2,0
P00880882,3,0
P00880887,2,0
P00880889,5,0
P00880903,5,0
P00880905,3,0
P00880910,7,1
P00880911,5,2
P00880912,2,0
P00880913,3,0
P00880917,4,0
P00880926,5,0
P00880930,4,0
P00880940,2,0
P00880949,5,2
P00880951,3,0
P00880952,2,0
P00880953,3,0
P00880961,4,0
P00880964,5,1
P00880966,3,0
P00880967,2,0
P00880968,4,0
P00880971,7,1
P00880979,2,0
P00880980,5,0
P00880982,3,0
P00880992,2,1
P00880997,2,0
P00881017,3,1
P00881029,3,1
P01345203,5,0
P00881048,3,1
P00881050,6,1
P00881062,2,0
P00881087,6,0
P00881120,6,1
P00881132,3,0
P00881135,3,0
P00881144,3,0
P00881149,2,0
P00881164,3,0
P00881173,3,0
P00881185,2,0
P00881210,4,3
P00881217,2,0
P00881224,3,0
P00881236,2,0
P00881242,4,0
P00881244,3,0
P00881247,2,0
P00881256,4,0
P00881259,5,0
P00881267,5,0
P00881274,2,0
P00881275,2,0
P00881276,7,1
P00881288,2,0
P00881290,4,0
P00881300,2,0
P00881306,7,1
P00881314,3,0
P00881315,2,0
P00881319,3,0
P00881326,3,0
P00881337,2,0
P00881343,2,0
P00881349,2,0
P00881355,3,0
P00881356,3,0
P00881362,2,0
P00881364,3,0
P00881365,2,0
P00881370,2,0
P00881371,4,2
P00881373,3,0
P00881382,3,0
P00881383,2,0
P00881386,4,2
P00881392,4,0
P00881394,5,1
P00881398,3,0
P00881399,4,1
P00881401,3,0
P00881404,3,0
P00881407,4,0
P00881409,1,2
P00881411,4,1
P00881413,3,0
P00881420,4,1
P00881444,3,0
P00881468,3,0
P00881472,3,0
P00881477,2,1
P00881492,3,0
P00881497,1,2
P00881500,3,2
P00881506,2,0
P00881510,3,0
P00881517,2,0
P00881522,2,0
P00881523,3,2
P00881529,5,0
P00881532,5,1
P00881556,4,1
P00881566,2,0
P00881580,1,
P00881599,2,1
P00881602,2,0
P00881610,2,0
P00881615,2,2
P00881616,1,
P00881625,3,0
P00881640,2,1
P00881645,2,1
P00881647,5,0
P00881648,3,1
P00881655,4,1
P00881659,2,2
P00881660,2,1
P00881662,7,0
P00881669,5,0
P00881673,1,
P00881674,3,0
P00881679,2,0
P00881681,4,1
P00881685,7,0
P00881687,2,0
P00881691,4,1
P00881699,3,0
P00881709,1,0
P00881712,3,2
P00881714,1,0
P00881715,4,1
P00881718,3,2
P00881729,3,0
P00881732,2,0
P00881734,1,0
P00881740,2,0
P00881741,3,0
P00881743,3,1
P00881745,5,1
P00881750,3,0
P00881751,2,1
P00881757,7,0
P00881760,3,0
P00881771,3,0
P00881772,2,0
P00881779,2,0
P00881780,7,0
P00881784,2,0
P00881786,2,0
P00881799,3,1
P00881807,3,2
P00881831,3,2
P00881833,3,2
P00881844,2,0
P00881847,5,0
P00881849,2,0
P00881854,2,0
P00881858,3,1
P00881859,1,
P00881860,3,0
P00881873,2,1
P00881902,7,0
P00881908,2,1
P00881914,5,0
P00881921,1,0
P00881937,2,1
P00881943,2,0
P00881962,3,1
P00881966,4,1
P00881976,5,0
P00881993,2,1
P00881996,2,1
P00882009,5,0
P00882015,1,0
P00882017,1,0
P00882042,4,1
P00882056,3,2
P00882057,2,2
P00882073,4,1
P00882076,3,0
P00882085,5,0
P00882097,2,0
P00882102,3,0
P00882103,3,0
P00882108,2,0
P00882109,1,0
P00882118,3,2
P00882124,2,0
P00882129,1,0
P00882153,1,0
P00882164,3,2
P00882176,3,2
P00882177,3,1
P00882181,3,2
P00882183,3,1
P00882184,3,2
P00882192,5,1
P00882203,5,1
P00882204,4,1
P00882215,5,1
P00882227,5,0
P00882233,3,0
P00882234,4,1
P00882239,3,0
P00882246,2,0
P00882248,3,1
P01091019,5,0
P00882258,3,1
P00882260,2,0
P00882261,7,0
P00882263,4,1
P00882268,3,0
P00882270,3,1
P00882280,5,1
P00882288,3,0
P00882293,4,1
P00882297,3,1
P00882298,3,0
P00882300,2,1
P00882301,3,0
P00882303,2,0
P00882304,4,1
P00882312,2,1
P00882314,3,0
P00882316,5,0
P00882320,5,1
P00882325,3,1
P00882326,5,0
P00882328,3,0
P00882336,3,0
P00882337,2,0
P00882341,2,0
P00882343,2,1
P00882346,4,1
P00882347,2,0
P00882350,2,0
P00882353,2,1
P00882360,4,1
P00882362,5,0
P00882364,2,1
P00882371,7,0
P00882379,3,0
P00882385,5,0
P00882393,3,0
P00882402,3,1
P00882403,2,1
P00882413,2,1
P00882418,5,0
P00882432,7,0
P00882434,2,0
P00882435,4,0
P00882437,2,0
P00882439,4,0
P00882442,2,0
P00882445,5,0
P00882455,7,0
P00882470,4,0
P00882475,3,1
P00882476,3,1
P00882477,3,1
P00882478,5,1
P00882479,3,1
P00882480,2,1
P00882483,2,0
P00882485,3,1
P00882495,5,0
P00882519,3,1
P00882525,5,1
P00882529,3,1
P00882530,,0
P00882531,5,1
P00882535,3,1
P00882537,3,1
P00882541,5,0
P00882544,5,1
P00882545,3,0
P00882550,5,1
P00882551,2,0
P00882552,3,0
P00882555,2,0
P00882557,3,1
P00882559,3,0
P00882567,3,0
P00882578,5,1
P00882592,5,0
P00882604,2,1
P00882611,4,0
P00882612,6,0
P00882613,2,1
P00882630,6,0
P00882632,2,0
P00882634,2,0
P00882636,3,0
P00882640,3,1
P00882646,2,1
P00882655,2,0
P00882661,5,1
P00882665,5,1
P00882666,2,0
P00882668,3,1
P00882669,2,0
P00882670,2,0
P00882678,3,0
P00882679,2,0
P00882685,3,1
P00882686,3,0
P00882689,6,2
P00882697,4,0
P00882698,7,0
P00882699,5,1
P00882701,3,0
P00882703,4,0
P00882704,3,1
P00882707,4,0
P00882717,5,0
P00882722,3,1
P00882725,3,1
P00882741,4,0
P00882745,5,0
P00882747,5,0
P00882750,2,1
P00882755,3,0
P00882757,4,0
P00882766,4,0
P00882767,2,1
P00882768,3,2
P00882769,3,0
P00882774,5,1
P00882776,3,0
P00882787,2,0
P00882788,3,1
P00882789,3,0
P00882790,5,0
P00882795,5,0
P00882800,3,1
P00882808,5,1
P00882815,2,0
P00882820,4,0
P00882825,2,1
P00882828,2,0
P00882830,3,1
P00882839,2,0
P00882845,3,0
P00882850,5,1
P00882851,3,1
P00882866,2,0
P00882890,2,0
P00882899,5,0
P00882903,3,0
P00882905,4,0
P00882911,3,1
P00882914,2,0
P00882915,5,0
P00882917,3,1
P00882920,2,0
P00882922,5,0
P00882925,5,1
P00882926,5,0
P00882928,2,0
P00882933,2,0
P01091022,5,0
P00882939,3,0
P00882940,7,1
P00882945,2,0
P00882950,2,0
P01091023,5,0
P00882959,5,0
P00882961,3,1
P00882962,3,1
P00882964,7,1
P00882968,4,0
P01091024,2,0
P00882970,2,0
P00882971,5,2
P00882972,5,3
P00882982,2,0
P00882983,5,1
P00882985,5,0
P00882993,5,2
P00882999,4,0
P00883009,5,2
P00883010,5,0
P00883012,4,2
P00883013,5,0
P00883019,5,0
P00883020,2,0
P00883021,2,0
P00883023,3,0
P00883024,4,0
P00883025,5,0
P00883029,6,1
P00883031,2,1
P00883033,5,0
P00883049,5,0
P00883051,2,1
P00883055,2,1
P00883064,5,0
P00883067,5,1
P00883068,3,0
P00883069,5,1
P00883070,2,1
P00883071,5,0
P00883081,4,0
P00883086,3,0
P00883089,4,0
P00883094,3,1
P00883098,5,1
P00883099,3,0
P00883104,5,1
P00883107,3,1
P00883109,2,1
P00883113,3,0
P00883118,3,0
P00883120,2,1
P00883124,3,1
P00883133,3,0
P00883137,4,0
P00883146,2,0
P00883147,4,0
P00883154,3,0
P00883167,5,0
P00883169,2,0
P00883174,4,0
P00883176,5,0
P00883181,4,0
P00883183,4,0
P00883185,4,0
P00883187,3,1
P00883188,5,2
P00883189,3,0
P00883191,3,0
P00883197,3,1
P00883198,3,1
P00883201,5,0
P00883204,5,2
P00883206,3,1
P00883219,2,0
P00883221,5,0
P00883233,4,0
P00883247,2,0
P00883250,2,0
P00883252,4,1
P00883258,2,0
P00883259,5,2
P00883266,5,0
P00883269,4,0
P00883273,3,0
P00883277,5,1
P00883278,4,0
P00883279,3,0
P00883289,7,1
P00883295,3,0
P00883298,4,0
P00883300,3,0
P00883301,2,0
P00883304,3,0
P00883315,3,0
P00883320,5,2
P00883321,3,0
P00883322,4,0
P00883331,4,0
P00883335,5,1
P00883336,1,0
P00883344,4,0
P00883345,2,0
P00883346,3,0
P00883350,2,0
P00883353,5,0
P00883356,5,0
P00883362,3,0
P00883367,4,0
P00883369,4,0
P00883372,5,0
P00883377,2,1
